,high_season,min_diff,delay_15,period_day
41468,0,1.0,0,afternoon
41469,0,2.0,0,afternoon
41470,0,24.0,1,afternoon
41471,0,-2.0,0,afternoon
41472,0,21.0,1,afternoon
41473,0,8.0,0,afternoon
41474,0,8.0,0,afternoon
41475,0,2.0,0,afternoon
41476,0,15.0,0,afternoon
41477,0,7.0,0,afternoon
41478,0,-1.0,0,afternoon
41479,0,14.0,0,afternoon
41480,0,16.0,1,afternoon
41481,0,-4.0,0,afternoon
41482,0,6.0,0,afternoon
41483,0,4.0,0,afternoon
41484,0,2.0,0,afternoon
41485,0,116.0,1,afternoon
41486,0,-2.0,0,afternoon
41487,0,11.0,0,afternoon
41488,0,-4.0,0,afternoon
41489,0,-1.0,0,afternoon
41490,0,-1.0,0,afternoon
41491,0,-1.0,0,afternoon
41492,0,-2.0,0,afternoon
41493,0,7.0,0,afternoon
41494,0,-3.0,0,afternoon
41495,0,17.0,1,afternoon
41496,0,-2.0,0,afternoon
41497,0,7.0,0,afternoon
41498,0,0.0,0,afternoon
41499,0,10.0,0,night
41500,0,2.0,0,night
41501,0,5.0,0,night
41502,0,-5.0,0,night
41503,0,37.0,1,night
41504,0,7.0,0,night
41505,0,-5.0,0,night
41506,0,34.0,1,night
41507,0,-2.0,0,night
41508,0,13.0,0,night
41509,0,4.0,0,night
41510,0,-2.0,0,night
41511,0,1.0,0,night
41512,0,7.0,0,night
41513,0,25.0,1,night
41514,0,-2.0,0,night
41515,0,2.0,0,night
41516,0,21.0,1,night
41517,0,1.0,0,night
41518,0,5.0,0,night
41519,0,1.0,0,night
41520,0,7.0,0,night
41521,0,0.0,0,night
41522,0,0.0,0,night
41523,0,-2.0,0,night
41524,0,-4.0,0,night
41525,0,1.0,0,night
41526,0,154.0,1,night
41527,0,27.0,1,night
41528,0,-4.0,0,night
41529,0,-14.0,0,night
41530,0,-3.0,0,night
41531,0,11.0,0,night
41532,0,5.0,0,night
41533,0,91.0,1,night
41534,0,1.0,0,night
41535,0,4.0,0,night
41536,0,-5.0,0,night
41537,0,3.0,0,night
41538,0,-5.0,0,night
41539,0,2.0,0,night
41540,0,-3.0,0,night
41541,0,-11.0,0,night
41542,0,-6.0,0,night
41543,0,-7.0,0,night
41544,0,7.0,0,night
41545,0,2.0,0,night
41546,0,3.0,0,night
41547,0,68.0,1,night
41548,0,-5.0,0,night
41549,0,22.0,1,night
41550,0,1.0,0,night
41551,0,33.0,1,night
41552,0,0.0,0,night
41553,0,8.0,0,morning
41554,0,-4.0,0,morning
41555,0,0.0,0,morning
41556,0,4.0,0,morning
41557,0,2.0,0,morning
41558,0,-3.0,0,morning
41559,0,4.0,0,morning
41560,0,4.0,0,morning
41561,0,-2.0,0,morning
41562,0,0.0,0,morning
41563,0,-1.0,0,morning
41564,0,-3.0,0,morning
41565,0,-4.0,0,morning
41566,0,-4.0,0,morning
41567,0,-1.0,0,morning
41568,0,0.0,0,morning
41569,0,-7.0,0,morning
41570,0,21.0,1,morning
41571,0,-3.0,0,morning
41572,0,7.0,0,morning
41573,0,1.0,0,morning
41574,0,-1.0,0,morning
41575,0,1.0,0,morning
41576,0,13.0,0,morning
41577,0,7.0,0,morning
41578,0,-6.0,0,morning
41579,0,44.0,1,morning
41580,0,35.0,1,morning
41581,0,-7.0,0,morning
41582,0,5.0,0,morning
41583,0,-1.0,0,morning
41584,0,0.0,0,morning
41585,0,0.0,0,morning
41586,0,12.0,0,morning
41587,0,1.0,0,morning
41588,0,68.0,1,morning
41589,0,1.0,0,morning
41590,0,-2.0,0,morning
41591,0,6.0,0,morning
41592,0,4.0,0,morning
41593,0,2.0,0,morning
41594,0,11.0,0,morning
41595,0,11.0,0,morning
41596,0,10.0,0,morning
41597,0,6.0,0,morning
41598,0,-4.0,0,morning
41599,0,0.0,0,morning
41600,0,28.0,1,morning
41601,0,8.0,0,morning
41602,0,75.0,1,morning
41603,0,39.0,1,morning
41604,0,17.0,1,morning
41605,0,0.0,0,morning
41606,0,0.0,0,morning
41607,0,7.0,0,morning
41608,0,15.0,0,morning
41609,0,1.0,0,morning
41610,0,29.0,1,morning
41611,0,-3.0,0,morning
41612,0,5.0,0,morning
41613,0,3.0,0,morning
41614,0,0.0,0,morning
41615,0,1.0,0,morning
41616,0,0.0,0,morning
41617,0,4.0,0,morning
41618,0,-1.0,0,morning
41619,0,13.0,0,morning
41620,0,1.0,0,morning
41621,0,1.0,0,morning
41622,0,0.0,0,morning
41623,0,3.0,0,afternoon
41624,0,75.0,1,afternoon
41625,0,-1.0,0,afternoon
41626,0,-4.0,0,afternoon
41627,0,0.0,0,afternoon
41628,0,10.0,0,afternoon
41629,0,-3.0,0,afternoon
41630,0,6.0,0,afternoon
41631,0,6.0,0,afternoon
41632,0,12.0,0,afternoon
41633,0,1.0,0,afternoon
41634,0,-1.0,0,afternoon
41635,0,1.0,0,afternoon
41636,0,4.0,0,afternoon
41637,0,114.0,1,afternoon
41638,0,4.0,0,afternoon
41639,0,-3.0,0,afternoon
41640,0,5.0,0,afternoon
41641,0,3.0,0,afternoon
41642,0,0.0,0,afternoon
41643,0,5.0,0,afternoon
41644,0,-4.0,0,afternoon
41645,0,3.0,0,afternoon
41646,0,1.0,0,afternoon
41647,0,21.0,1,afternoon
41648,0,4.0,0,afternoon
41649,0,4.0,0,afternoon
41650,0,0.0,0,afternoon
41651,0,5.0,0,afternoon
41652,0,-11.0,0,afternoon
41653,0,6.0,0,afternoon
41654,0,3.0,0,afternoon
41655,0,-6.0,0,afternoon
41656,0,8.0,0,afternoon
41657,0,11.0,0,afternoon
41658,0,3.0,0,afternoon
41659,0,88.0,1,afternoon
41660,0,-1.0,0,afternoon
41661,0,-10.0,0,afternoon
41662,0,-3.0,0,afternoon
41663,0,6.0,0,afternoon
41664,0,1.0,0,afternoon
41665,0,19.0,1,afternoon
41666,0,-4.0,0,afternoon
41667,0,16.0,1,afternoon
41668,0,-7.0,0,afternoon
41669,0,7.0,0,afternoon
41670,0,28.0,1,afternoon
41671,0,12.0,0,afternoon
41672,0,1.0,0,afternoon
41673,0,-5.0,0,afternoon
41674,0,3.0,0,afternoon
41675,0,9.0,0,afternoon
41676,0,0.0,0,afternoon
41677,0,78.0,1,afternoon
41678,0,22.0,1,afternoon
41679,0,-1.0,0,afternoon
41680,0,2.0,0,afternoon
41681,0,4.0,0,afternoon
41682,0,1.0,0,afternoon
41683,0,3.0,0,afternoon
41684,0,1.0,0,afternoon
41685,0,17.0,1,afternoon
41686,0,3.0,0,afternoon
41687,0,-7.0,0,afternoon
41688,0,18.0,1,afternoon
41689,0,-2.0,0,afternoon
41690,0,-2.0,0,afternoon
41691,0,-1.0,0,afternoon
41692,0,22.0,1,afternoon
41693,0,-1.0,0,afternoon
41694,0,3.0,0,afternoon
41695,0,-2.0,0,afternoon
41696,0,20.0,1,afternoon
41697,0,11.0,0,afternoon
41698,0,3.0,0,afternoon
41699,0,1.0,0,night
41700,0,6.0,0,night
41701,0,11.0,0,night
41702,0,13.0,0,night
41703,0,8.0,0,night
41704,0,3.0,0,night
41705,0,8.0,0,night
41706,0,4.0,0,night
41707,0,15.0,0,night
41708,0,117.0,1,night
41709,0,130.0,1,night
41710,0,1.0,0,night
41711,0,0.0,0,night
41712,0,0.0,0,night
41713,0,2.0,0,night
41714,0,-1.0,0,night
41715,0,6.0,0,night
41716,0,1.0,0,night
41717,0,3.0,0,night
41718,0,-5.0,0,night
41719,0,-6.0,0,night
41720,0,-5.0,0,night
41721,0,21.0,1,night
41722,0,-3.0,0,night
41723,0,-3.0,0,night
41724,0,-3.0,0,night
41725,0,17.0,1,night
41726,0,9.0,0,night
41727,0,54.0,1,night
41728,0,19.0,1,night
41729,0,0.0,0,night
41730,0,10.0,0,night
41731,0,-1.0,0,night
41732,0,0.0,0,night
41733,0,24.0,1,night
41734,0,72.0,1,night
41735,0,7.0,0,night
41736,0,14.0,0,night
41737,0,6.0,0,night
41738,0,-1.0,0,night
41739,0,2.0,0,night
41740,0,44.0,1,night
41741,0,16.0,1,night
41742,0,5.0,0,night
41743,0,8.0,0,night
41744,0,1.0,0,night
41745,0,158.0,1,night
41746,0,0.0,0,night
41747,0,18.0,1,night
41748,0,-5.0,0,night
41749,0,0.0,0,night
41750,0,-1.0,0,night
41751,0,81.0,1,night
41752,0,5.0,0,night
41753,0,26.0,1,night
41754,0,48.0,1,night
41755,0,14.0,0,morning
41756,0,-4.0,0,morning
41757,0,0.0,0,morning
41758,0,-6.0,0,morning
41759,0,6.0,0,morning
41760,0,-3.0,0,morning
41761,0,2.0,0,morning
41762,0,-1.0,0,morning
41763,0,-2.0,0,morning
41764,0,0.0,0,morning
41765,0,-1.0,0,morning
41766,0,-3.0,0,morning
41767,0,1.0,0,morning
41768,0,6.0,0,morning
41769,0,6.0,0,morning
41770,0,0.0,0,morning
41771,0,-4.0,0,morning
41772,0,-8.0,0,morning
41773,0,-2.0,0,morning
41774,0,-1.0,0,morning
41775,0,0.0,0,morning
41776,0,10.0,0,morning
41777,0,0.0,0,morning
41778,0,11.0,0,morning
41779,0,-1.0,0,morning
41780,0,3.0,0,morning
41781,0,-4.0,0,morning
41782,0,5.0,0,morning
41783,0,8.0,0,morning
41784,0,9.0,0,morning
41785,0,9.0,0,morning
41786,0,11.0,0,morning
41787,0,4.0,0,morning
41788,0,17.0,1,morning
41789,0,22.0,1,morning
41790,0,-7.0,0,morning
41791,0,0.0,0,morning
41792,0,18.0,1,morning
41793,0,11.0,0,morning
41794,0,1.0,0,morning
41795,0,4.0,0,morning
41796,0,14.0,0,morning
41797,0,15.0,0,morning
41798,0,10.0,0,morning
41799,0,3.0,0,morning
41800,0,18.0,1,morning
41801,0,19.0,1,morning
41802,0,7.0,0,morning
41803,0,9.0,0,morning
41804,0,-6.0,0,morning
41805,0,2.0,0,morning
41806,0,16.0,1,morning
41807,0,-2.0,0,morning
41808,0,47.0,1,morning
41809,0,145.0,1,morning
41810,0,-2.0,0,morning
41811,0,2.0,0,morning
41812,0,4.0,0,morning
41813,0,7.0,0,morning
41814,0,0.0,0,morning
41815,0,37.0,1,morning
41816,0,0.0,0,morning
41817,0,-1.0,0,afternoon
41818,0,2.0,0,afternoon
41819,0,-9.0,0,afternoon
41820,0,-9.0,0,afternoon
41821,0,0.0,0,afternoon
41822,0,-2.0,0,afternoon
41823,0,15.0,0,afternoon
41824,0,-1.0,0,afternoon
41825,0,14.0,0,afternoon
41826,0,15.0,0,afternoon
41827,0,-3.0,0,afternoon
41828,0,37.0,1,afternoon
41829,0,3.0,0,afternoon
41830,0,-1.0,0,afternoon
41831,0,-2.0,0,afternoon
41832,0,0.0,0,afternoon
41833,0,2.0,0,afternoon
41834,0,16.0,1,afternoon
41835,0,6.0,0,afternoon
41836,0,-2.0,0,afternoon
41837,0,-4.0,0,afternoon
41838,0,2.0,0,afternoon
41839,0,-7.0,0,afternoon
41840,0,23.0,1,afternoon
41841,0,-3.0,0,afternoon
41842,0,60.0,1,afternoon
41843,0,14.0,0,afternoon
41844,0,-2.0,0,afternoon
41845,0,11.0,0,afternoon
41846,0,1.0,0,afternoon
41847,0,-1.0,0,afternoon
41848,0,35.0,1,afternoon
41849,0,3.0,0,afternoon
41850,0,2.0,0,afternoon
41851,0,3.0,0,afternoon
41852,0,4.0,0,afternoon
41853,0,-6.0,0,afternoon
41854,0,4.0,0,afternoon
41855,0,18.0,1,afternoon
41856,0,-2.0,0,afternoon
41857,0,6.0,0,afternoon
41858,0,13.0,0,afternoon
41859,0,-2.0,0,afternoon
41860,0,29.0,1,afternoon
41861,0,-1.0,0,afternoon
41862,0,-1.0,0,afternoon
41863,0,4.0,0,afternoon
41864,0,1.0,0,afternoon
41865,0,1.0,0,afternoon
41866,0,2.0,0,afternoon
41867,0,-2.0,0,afternoon
41868,0,1.0,0,afternoon
41869,0,13.0,0,afternoon
41870,0,11.0,0,afternoon
41871,0,-3.0,0,afternoon
41872,0,14.0,0,afternoon
41873,0,10.0,0,afternoon
41874,0,-5.0,0,afternoon
41875,0,0.0,0,night
41876,0,-7.0,0,night
41877,0,-1.0,0,night
41878,0,-9.0,0,night
41879,0,-1.0,0,night
41880,0,1.0,0,night
41881,0,-8.0,0,night
41882,0,19.0,1,night
41883,0,2.0,0,night
41884,0,-3.0,0,night
41885,0,-3.0,0,night
41886,0,-6.0,0,night
41887,0,20.0,1,night
41888,0,3.0,0,night
41889,0,-8.0,0,night
41890,0,-5.0,0,night
41891,0,9.0,0,night
41892,0,-5.0,0,night
41893,0,8.0,0,night
41894,0,0.0,0,night
41895,0,-4.0,0,night
41896,0,-4.0,0,night
41897,0,4.0,0,night
41898,0,34.0,1,night
41899,0,2.0,0,night
41900,0,-1.0,0,night
41901,0,27.0,1,night
41902,0,8.0,0,night
41903,0,10.0,0,night
41904,0,14.0,0,night
41905,0,-5.0,0,night
41906,0,15.0,0,night
41907,0,0.0,0,morning
41908,0,7.0,0,morning
41909,0,-3.0,0,morning
41910,0,26.0,1,morning
41911,0,-1.0,0,morning
41912,0,-4.0,0,morning
41913,0,2.0,0,morning
41914,0,-2.0,0,morning
41915,0,-4.0,0,morning
41916,0,17.0,1,morning
41917,0,-1.0,0,morning
41918,0,-2.0,0,morning
41919,0,11.0,0,morning
41920,0,-5.0,0,morning
41921,0,11.0,0,morning
41922,0,-8.0,0,morning
41923,0,-5.0,0,morning
41924,0,14.0,0,morning
41925,0,2.0,0,morning
41926,0,17.0,1,morning
41927,0,3.0,0,morning
41928,0,21.0,1,morning
41929,0,-3.0,0,morning
41930,0,5.0,0,morning
41931,0,130.0,1,morning
41932,0,12.0,0,morning
41933,0,2.0,0,morning
41934,0,-3.0,0,morning
41935,0,11.0,0,morning
41936,0,-2.0,0,morning
41937,0,19.0,1,morning
41938,0,1.0,0,morning
41939,0,7.0,0,morning
41940,0,9.0,0,morning
41941,0,5.0,0,morning
41942,0,9.0,0,morning
41943,0,23.0,1,morning
41944,0,82.0,1,morning
41945,0,15.0,0,morning
41946,0,29.0,1,morning
41947,0,-1.0,0,morning
41948,0,0.0,0,morning
41949,0,10.0,0,morning
41950,0,13.0,0,morning
41951,0,6.0,0,morning
41952,0,23.0,1,morning
41953,0,24.0,1,morning
41954,0,29.0,1,morning
41955,0,-1.0,0,morning
41956,0,0.0,0,morning
41957,0,6.0,0,morning
41958,0,-1.0,0,morning
41959,0,7.0,0,morning
41960,0,-2.0,0,morning
41961,0,-7.0,0,morning
41962,0,4.0,0,morning
41963,0,0.0,0,morning
41964,0,4.0,0,morning
41965,0,1.0,0,morning
41966,0,-3.0,0,morning
41967,0,-6.0,0,morning
41968,0,8.0,0,morning
41969,0,22.0,1,morning
41970,0,2.0,0,morning
41971,0,0.0,0,morning
41972,0,1.0,0,afternoon
41973,0,7.0,0,afternoon
41974,0,-9.0,0,afternoon
41975,0,7.0,0,afternoon
41976,0,-9.0,0,afternoon
41977,0,11.0,0,afternoon
41978,0,45.0,1,afternoon
41979,0,-2.0,0,afternoon
41980,0,11.0,0,afternoon
41981,0,-2.0,0,afternoon
41982,0,6.0,0,afternoon
41983,0,6.0,0,afternoon
41984,0,9.0,0,afternoon
41985,0,-4.0,0,afternoon
41986,0,6.0,0,afternoon
41987,0,-7.0,0,afternoon
41988,0,-3.0,0,afternoon
41989,0,3.0,0,afternoon
41990,0,-2.0,0,afternoon
41991,0,5.0,0,afternoon
41992,0,6.0,0,afternoon
41993,0,13.0,0,afternoon
41994,0,3.0,0,afternoon
41995,0,6.0,0,afternoon
41996,0,9.0,0,afternoon
41997,0,10.0,0,afternoon
41998,0,3.0,0,afternoon
41999,0,-4.0,0,afternoon
42000,0,4.0,0,afternoon
42001,0,-6.0,0,afternoon
42002,0,-1.0,0,afternoon
42003,0,35.0,1,afternoon
42004,0,3.0,0,afternoon
42005,0,-2.0,0,afternoon
42006,0,-2.0,0,afternoon
42007,0,12.0,0,afternoon
42008,0,11.0,0,afternoon
42009,0,6.0,0,afternoon
42010,0,45.0,1,afternoon
42011,0,-2.0,0,afternoon
42012,0,24.0,1,afternoon
42013,0,59.0,1,afternoon
42014,0,1.0,0,afternoon
42015,0,9.0,0,afternoon
42016,0,5.0,0,afternoon
42017,0,12.0,0,afternoon
42018,0,19.0,1,afternoon
42019,0,7.0,0,afternoon
42020,0,-2.0,0,afternoon
42021,0,-1.0,0,afternoon
42022,0,14.0,0,afternoon
42023,0,2.0,0,afternoon
42024,0,9.0,0,afternoon
42025,0,4.0,0,afternoon
42026,0,9.0,0,afternoon
42027,0,13.0,0,afternoon
42028,0,-4.0,0,afternoon
42029,0,-1.0,0,afternoon
42030,0,0.0,0,afternoon
42031,0,16.0,1,afternoon
42032,0,0.0,0,afternoon
42033,0,31.0,1,afternoon
42034,0,3.0,0,afternoon
42035,0,-2.0,0,afternoon
42036,0,0.0,0,afternoon
42037,0,0.0,0,afternoon
42038,0,14.0,0,afternoon
42039,0,-5.0,0,afternoon
42040,0,7.0,0,afternoon
42041,0,-1.0,0,afternoon
42042,0,12.0,0,night
42043,0,-4.0,0,night
42044,0,-2.0,0,night
42045,0,5.0,0,night
42046,0,-11.0,0,night
42047,0,-7.0,0,night
42048,0,8.0,0,night
42049,0,1.0,0,night
42050,0,-1.0,0,night
42051,0,0.0,0,night
42052,0,14.0,0,night
42053,0,-3.0,0,night
42054,0,8.0,0,night
42055,0,1.0,0,night
42056,0,19.0,1,night
42057,0,-1.0,0,night
42058,0,3.0,0,night
42059,0,9.0,0,night
42060,0,4.0,0,night
42061,0,1.0,0,night
42062,0,6.0,0,night
42063,0,-9.0,0,night
42064,0,0.0,0,night
42065,0,2.0,0,night
42066,0,0.0,0,night
42067,0,0.0,0,night
42068,0,0.0,0,night
42069,0,18.0,1,night
42070,0,0.0,0,night
42071,0,3.0,0,night
42072,0,5.0,0,night
42073,0,124.0,1,night
42074,0,4.0,0,night
42075,0,0.0,0,night
42076,0,0.0,0,night
42077,0,0.0,0,night
42078,0,10.0,0,night
42079,0,-8.0,0,night
42080,0,0.0,0,night
42081,0,1.0,0,night
42082,0,1.0,0,night
42083,0,-4.0,0,night
42084,0,-10.0,0,night
42085,0,35.0,1,night
42086,0,2.0,0,night
42087,0,78.0,1,night
42088,0,27.0,1,night
42089,0,-1.0,0,night
42090,0,-2.0,0,night
42091,0,-2.0,0,night
42092,0,10.0,0,night
42093,0,-2.0,0,morning
42094,0,4.0,0,morning
42095,0,-6.0,0,morning
42096,0,8.0,0,morning
42097,0,-2.0,0,morning
42098,0,1.0,0,morning
42099,0,13.0,0,morning
42100,0,13.0,0,morning
42101,0,4.0,0,morning
42102,0,14.0,0,morning
42103,0,-14.0,0,morning
42104,0,-6.0,0,morning
42105,0,2.0,0,morning
42106,0,7.0,0,morning
42107,0,2.0,0,morning
42108,0,-3.0,0,morning
42109,0,-2.0,0,morning
42110,0,-13.0,0,morning
42111,0,6.0,0,morning
42112,0,6.0,0,morning
42113,0,-1.0,0,morning
42114,0,4.0,0,morning
42115,0,9.0,0,morning
42116,0,-2.0,0,morning
42117,0,2.0,0,morning
42118,0,-7.0,0,morning
42119,0,-4.0,0,morning
42120,0,85.0,1,morning
42121,0,14.0,0,morning
42122,0,-5.0,0,morning
42123,0,3.0,0,morning
42124,0,-5.0,0,morning
42125,0,3.0,0,morning
42126,0,-2.0,0,morning
42127,0,128.0,1,morning
42128,0,7.0,0,morning
42129,0,12.0,0,morning
42130,0,2.0,0,morning
42131,0,3.0,0,morning
42132,0,0.0,0,morning
42133,0,12.0,0,morning
42134,0,3.0,0,morning
42135,0,7.0,0,morning
42136,0,13.0,0,morning
42137,0,-1.0,0,morning
42138,0,13.0,0,morning
42139,0,9.0,0,morning
42140,0,6.0,0,morning
42141,0,2.0,0,morning
42142,0,16.0,1,morning
42143,0,13.0,0,morning
42144,0,-2.0,0,morning
42145,0,7.0,0,morning
42146,0,12.0,0,morning
42147,0,24.0,1,morning
42148,0,-2.0,0,morning
42149,0,9.0,0,morning
42150,0,21.0,1,morning
42151,0,1.0,0,morning
42152,0,0.0,0,morning
42153,0,1.0,0,morning
42154,0,152.0,1,morning
42155,0,6.0,0,morning
42156,0,17.0,1,morning
42157,0,2.0,0,morning
42158,0,-2.0,0,morning
42159,0,111.0,1,morning
42160,0,119.0,1,morning
42161,0,25.0,1,morning
42162,0,1.0,0,morning
42163,0,3.0,0,morning
42164,0,3.0,0,morning
42165,0,111.0,1,morning
42166,0,35.0,1,morning
42167,0,13.0,0,morning
42168,0,-3.0,0,morning
42169,0,-10.0,0,morning
42170,0,20.0,1,morning
42171,0,18.0,1,morning
42172,0,27.0,1,afternoon
42173,0,15.0,0,afternoon
42174,0,-2.0,0,afternoon
42175,0,-2.0,0,afternoon
42176,0,15.0,0,afternoon
42177,0,33.0,1,afternoon
42178,0,7.0,0,afternoon
42179,0,11.0,0,afternoon
42180,0,18.0,1,afternoon
42181,0,10.0,0,afternoon
42182,0,-1.0,0,afternoon
42183,0,9.0,0,afternoon
42184,0,71.0,1,afternoon
42185,0,-3.0,0,afternoon
42186,0,12.0,0,afternoon
42187,0,3.0,0,afternoon
42188,0,4.0,0,afternoon
42189,0,3.0,0,afternoon
42190,0,-2.0,0,afternoon
42191,0,-1.0,0,afternoon
42192,0,79.0,1,afternoon
42193,0,4.0,0,afternoon
42194,0,3.0,0,afternoon
42195,0,15.0,0,afternoon
42196,0,22.0,1,afternoon
42197,0,1.0,0,afternoon
42198,0,10.0,0,afternoon
42199,0,-4.0,0,afternoon
42200,0,0.0,0,afternoon
42201,0,6.0,0,afternoon
42202,0,5.0,0,afternoon
42203,0,3.0,0,afternoon
42204,0,40.0,1,afternoon
42205,0,29.0,1,afternoon
42206,0,1.0,0,afternoon
42207,0,0.0,0,afternoon
42208,0,-1.0,0,afternoon
42209,0,-7.0,0,afternoon
42210,0,11.0,0,afternoon
42211,0,2.0,0,afternoon
42212,0,39.0,1,afternoon
42213,0,2.0,0,afternoon
42214,0,2.0,0,afternoon
42215,0,-1.0,0,afternoon
42216,0,-10.0,0,afternoon
42217,0,3.0,0,afternoon
42218,0,-1.0,0,afternoon
42219,0,1.0,0,afternoon
42220,0,2.0,0,afternoon
42221,0,8.0,0,afternoon
42222,0,11.0,0,afternoon
42223,0,15.0,0,afternoon
42224,0,14.0,0,afternoon
42225,0,97.0,1,afternoon
42226,0,8.0,0,afternoon
42227,0,5.0,0,afternoon
42228,0,3.0,0,afternoon
42229,0,1.0,0,afternoon
42230,0,1.0,0,afternoon
42231,0,-4.0,0,afternoon
42232,0,11.0,0,afternoon
42233,0,15.0,0,afternoon
42234,0,9.0,0,afternoon
42235,0,3.0,0,afternoon
42236,0,3.0,0,afternoon
42237,0,81.0,1,afternoon
42238,0,1.0,0,afternoon
42239,0,-1.0,0,afternoon
42240,0,-3.0,0,afternoon
42241,0,3.0,0,afternoon
42242,0,0.0,0,afternoon
42243,0,15.0,0,afternoon
42244,0,11.0,0,afternoon
42245,0,-2.0,0,night
42246,0,43.0,1,night
42247,0,-1.0,0,night
42248,0,6.0,0,night
42249,0,-4.0,0,night
42250,0,-2.0,0,night
42251,0,-4.0,0,night
42252,0,3.0,0,night
42253,0,56.0,1,night
42254,0,131.0,1,night
42255,0,2.0,0,night
42256,0,107.0,1,night
42257,0,-1.0,0,night
42258,0,0.0,0,night
42259,0,-3.0,0,night
42260,0,2.0,0,night
42261,0,-2.0,0,night
42262,0,9.0,0,night
42263,0,-2.0,0,night
42264,0,-1.0,0,night
42265,0,9.0,0,night
42266,0,30.0,1,night
42267,0,-3.0,0,night
42268,0,10.0,0,night
42269,0,19.0,1,night
42270,0,36.0,1,night
42271,0,6.0,0,night
42272,0,8.0,0,night
42273,0,52.0,1,night
42274,0,3.0,0,night
42275,0,0.0,0,night
42276,0,-8.0,0,night
42277,0,-9.0,0,night
42278,0,4.0,0,night
42279,0,6.0,0,night
42280,0,-8.0,0,night
42281,0,-1.0,0,night
42282,0,6.0,0,night
42283,0,0.0,0,night
42284,0,-5.0,0,night
42285,0,-2.0,0,night
42286,0,65.0,1,night
42287,0,0.0,0,night
42288,0,2.0,0,night
42289,0,-3.0,0,night
42290,0,3.0,0,morning
42291,0,10.0,0,morning
42292,0,5.0,0,morning
42293,0,-6.0,0,morning
42294,0,0.0,0,morning
42295,0,3.0,0,morning
42296,0,-3.0,0,morning
42297,0,-1.0,0,morning
42298,0,-1.0,0,morning
42299,0,-5.0,0,morning
42300,0,-3.0,0,morning
42301,0,-5.0,0,morning
42302,0,41.0,1,morning
42303,0,-3.0,0,morning
42304,0,12.0,0,morning
42305,0,12.0,0,morning
42306,0,-6.0,0,morning
42307,0,9.0,0,morning
42308,0,-2.0,0,morning
42309,0,-1.0,0,morning
42310,0,1.0,0,morning
42311,0,-4.0,0,morning
42312,0,0.0,0,morning
42313,0,9.0,0,morning
42314,0,-3.0,0,morning
42315,0,12.0,0,morning
42316,0,1.0,0,morning
42317,0,4.0,0,morning
42318,0,-3.0,0,morning
42319,0,12.0,0,morning
42320,0,1.0,0,morning
42321,0,5.0,0,morning
42322,0,3.0,0,morning
42323,0,-2.0,0,morning
42324,0,1.0,0,morning
42325,0,-1.0,0,morning
42326,0,10.0,0,morning
42327,0,2.0,0,morning
42328,0,-4.0,0,morning
42329,0,-2.0,0,morning
42330,0,2.0,0,morning
42331,0,2.0,0,morning
42332,0,3.0,0,morning
42333,0,1.0,0,morning
42334,0,2.0,0,morning
42335,0,5.0,0,morning
42336,0,-2.0,0,morning
42337,0,-7.0,0,morning
42338,0,-1.0,0,morning
42339,0,-3.0,0,morning
42340,0,4.0,0,morning
42341,0,0.0,0,morning
42342,0,3.0,0,morning
42343,0,14.0,0,morning
42344,0,2.0,0,morning
42345,0,2.0,0,morning
42346,0,-4.0,0,morning
42347,0,5.0,0,morning
42348,0,-10.0,0,morning
42349,0,13.0,0,morning
42350,0,4.0,0,morning
42351,0,0.0,0,morning
42352,0,-2.0,0,morning
42353,0,-2.0,0,morning
42354,0,57.0,1,morning
42355,0,-2.0,0,morning
42356,0,7.0,0,morning
42357,0,-6.0,0,morning
42358,0,10.0,0,morning
42359,0,0.0,0,morning
42360,0,5.0,0,morning
42361,0,-1.0,0,afternoon
42362,0,1.0,0,afternoon
42363,0,5.0,0,afternoon
42364,0,3.0,0,afternoon
42365,0,-2.0,0,afternoon
42366,0,13.0,0,afternoon
42367,0,1.0,0,afternoon
42368,0,27.0,1,afternoon
42369,0,8.0,0,afternoon
42370,0,-1.0,0,afternoon
42371,0,7.0,0,afternoon
42372,0,24.0,1,afternoon
42373,0,0.0,0,afternoon
42374,0,22.0,1,afternoon
42375,0,-1.0,0,afternoon
42376,0,6.0,0,afternoon
42377,0,2.0,0,afternoon
42378,0,-1.0,0,afternoon
42379,0,-1.0,0,afternoon
42380,0,-7.0,0,afternoon
42381,0,5.0,0,afternoon
42382,0,18.0,1,afternoon
42383,0,5.0,0,afternoon
42384,0,4.0,0,afternoon
42385,0,9.0,0,afternoon
42386,0,26.0,1,afternoon
42387,0,-3.0,0,afternoon
42388,0,7.0,0,afternoon
42389,0,-1.0,0,afternoon
42390,0,-2.0,0,afternoon
42391,0,0.0,0,afternoon
42392,0,12.0,0,afternoon
42393,0,1.0,0,afternoon
42394,0,11.0,0,afternoon
42395,0,22.0,1,afternoon
42396,0,-2.0,0,afternoon
42397,0,78.0,1,afternoon
42398,0,5.0,0,afternoon
42399,0,10.0,0,afternoon
42400,0,0.0,0,afternoon
42401,0,0.0,0,afternoon
42402,0,9.0,0,afternoon
42403,0,-2.0,0,afternoon
42404,0,31.0,1,afternoon
42405,0,-5.0,0,afternoon
42406,0,5.0,0,afternoon
42407,0,12.0,0,afternoon
42408,0,48.0,1,afternoon
42409,0,27.0,1,afternoon
42410,0,6.0,0,afternoon
42411,0,9.0,0,afternoon
